,name,H,e,a
56336,56337,15.3,0.09322860000000001,1.9686941999999998
56337,56338,15.5,0.06304680000000001,1.8264707999999998
56342,56343,15.2,0.1430698,1.9599107
56343,56344,16.1,0.0869745,1.9301080000000002
56350,56351,15.4,0.0529783,1.9393715
56351,56352,15.8,0.05751509999999999,1.9257286
56357,56358,15.9,0.0740025,1.9247272000000002
56359,56360,15.1,0.0590465,1.9262706000000003
57084,57085,15.1,0.0763075,1.9352532999999998
57108,57109,15.9,0.0164625,1.9283213
57115,57116,16.2,0.1229002,1.9269835
58097,58098,15.2,0.0826507,1.9243453999999998
58106,58107,15.9,0.06591939999999999,1.9560003000000001
58154,58155,15.4,0.1331912,1.9242231
58344,58345,16.4,0.0427964,1.9294668000000001
58467,58468,15.9,0.0589374,1.947286
58515,58516,16.3,0.0938202,1.9033984
58746,58747,15.7,0.0318471,1.9171015
58821,58822,16.5,0.04177,1.8269341000000001
58831,58832,15.7,0.0921066,1.9284041
58896,58897,15.5,0.0664785,1.9462293000000002
58919,58920,16.0,0.0762339,1.9154547999999998
58957,58958,16.6,0.1153778,1.9381286
59483,59484,15.2,0.0462912,1.9201943
59492,59493,15.1,0.069384,1.9389598999999997
59748,59749,16.2,0.0914273,1.9672014
59825,59826,16.3,0.0782247,1.9191415
59977,59978,15.9,0.07743,1.9094514999999999
59978,59979,16.2,0.18917579999999998,1.9207591
60233,60234,16.4,0.1209512,1.9392470000000002
60333,60334,15.5,0.0632986,1.9468653000000002
60334,60335,16.4,0.092376,1.9045555
60355,60356,15.5,0.052536400000000004,1.9434158
60373,60374,16.2,0.0458392,1.9105314999999998
60374,60375,14.9,0.1598937,1.9200601000000002
60395,60396,16.0,0.16899289999999997,1.9256373
60422,60423,16.9,0.0644234,1.9893581999999999
60510,60511,16.2,0.0859572,1.9473801
60623,60624,16.5,0.07045130000000001,1.9801628
61096,61097,15.6,0.0611981,1.9705846999999999
62156,62157,16.2,0.027933999999999997,1.9062726000000003
63141,63142,15.4,0.0613249,1.9756468999999997
63224,63225,15.7,0.1083335,1.9290015999999999
63259,63260,15.5,0.08360060000000001,1.9474918
63310,63311,15.5,0.056767399999999996,1.9715151000000002
63439,63440,15.2,0.0884258,1.9379548
63451,63452,16.4,0.0986381,1.9326246999999999
63512,63513,15.8,0.059733,1.9392235
63526,63527,16.4,0.0648394,1.9101895
63604,63605,16.1,0.09428500000000001,1.9054668000000001
63636,63637,15.1,0.0746457,1.9344768
63643,63644,16.2,0.05662759999999999,1.9234663
63753,63754,15.7,0.0937798,1.9561987
63761,63762,15.9,0.0694034,1.944853
63788,63789,16.7,0.0879387,1.9374337
63814,63815,16.2,0.0589159,1.9182572
64030,64031,15.6,0.0631951,1.9091131000000001
64106,64107,14.9,0.1216235,1.924925
64253,64254,15.5,0.10663800000000001,1.9419164
64266,64267,15.7,0.09988469999999999,1.9203272
64576,64577,14.7,0.08697389999999999,1.8478499
65211,65212,16.0,0.051173,1.9830866999999999
65287,65288,16.4,0.055636,1.9203275000000002
65636,65637,14.3,0.10615230000000002,1.9373232
65645,65646,16.0,0.1348954,1.9327338
65749,65750,15.9,0.08632669999999999,1.9213842
65756,65757,15.8,0.1452527,1.9245573
65835,65836,16.6,0.0360824,1.9114997999999999
65843,65844,15.8,0.06937239999999999,1.9421279999999999
66063,66064,16.2,0.0885361,1.9617147000000001
66091,66092,14.5,0.0177185,1.9355558999999998
66106,66107,16.0,0.0995483,1.8900130000000002
66107,66108,16.3,0.0775581,1.9562778000000003
66108,66109,16.1,0.0620133,1.9586078000000002
66149,66150,15.5,0.06939939999999999,1.8621116999999998
66151,66152,15.6,0.0759988,1.9111221999999999
66152,66153,15.4,0.0964831,1.9562955000000002
66153,66154,16.7,0.08498919999999999,1.9526751
66175,66176,15.9,0.1371549,1.9466256999999998
66194,66195,15.3,0.10710650000000001,1.9414817
67065,67066,16.1,0.1322959,1.9210573
67174,67175,15.0,0.06780950000000001,1.9043688
67237,67238,16.7,0.06779969999999999,1.9273271
67283,67284,15.9,0.1203482,1.8656256000000002
67301,67302,16.1,0.07392439999999999,1.9796736000000001
67331,67332,15.4,0.12264929999999999,1.9661805
67334,67335,16.0,0.0879318,1.8703598999999997
67365,67366,15.4,0.049335000000000004,1.9249490000000002
67377,67378,15.7,0.0448065,1.9863681
67388,67389,15.4,0.07203680000000001,1.9556511000000003
67403,67404,15.0,0.0960923,1.9643933
68386,68387,16.5,0.10389870000000001,1.905266
68536,68537,15.6,0.0868385,1.9509825
68546,68547,15.1,0.10295739999999999,1.9329955
68552,68553,15.0,0.1088471,1.9310513999999999
68569,68570,16.4,0.0639215,1.9301577
68589,68590,15.7,0.11655560000000001,1.9156229
68592,68593,16.2,0.11706420000000001,1.9530106
68612,68613,15.5,0.05486130000000001,1.9317355999999999
68631,68632,16.3,0.0917821,1.8870696
68723,68724,16.0,0.0551529,1.9087531000000002
69141,69142,15.6,0.051605399999999996,1.9640701
69227,69228,16.5,0.0698249,1.8968631
69306,69307,16.1,0.2032052,1.9346549
69349,69350,15.4,0.1174488,1.8592305
69404,69405,15.4,0.0849888,1.8961503
69405,69406,14.6,0.022471400000000002,1.8439065
69409,69410,15.9,0.0944441,1.911947
69548,69549,14.8,0.07819,1.9229233000000001
69846,69847,16.7,0.041111699999999994,1.8914650000000002
69914,69915,17.1,0.0978637,1.8860881999999999
69934,69935,15.6,0.0443,1.9374914
69960,69961,15.9,0.0686356,1.9162169999999998
69972,69973,15.5,0.0141425,1.9232988999999998
70023,70024,16.6,0.0998932,1.9274789
70024,70025,16.0,0.10721389999999999,1.9160689999999998
70029,70030,15.0,0.0855785,1.9530336
70030,70031,16.0,0.089508,1.9188439
71729,71730,16.5,0.0979301,1.9305596999999999
71733,71734,15.6,0.0870194,1.9292078999999998
71734,71735,15.2,0.0843685,1.9100947
71735,71736,16.2,0.0672092,1.9018264999999999
71736,71737,15.3,0.0807046,1.9599113999999997
71738,71739,16.2,0.0211829,1.9782456999999998
71739,71740,16.0,0.027081099999999997,1.9042804
71740,71741,15.7,0.13202170000000002,1.9468
71741,71742,16.6,0.0637659,1.9628675
71742,71743,15.4,0.0536337,1.9435254000000002
71743,71744,16.6,0.0878728,1.9601945
71744,71745,15.9,0.0651688,1.9529828000000002
71760,71761,15.9,0.0675967,1.9689159999999999
71762,71763,16.0,0.1168954,1.9544166
71763,71764,15.9,0.09196900000000001,1.9654595000000001
71764,71765,14.9,0.0614692,1.9310831000000002
71766,71767,15.4,0.1268225,1.9258927
71778,71779,16.3,0.064229,1.9588773999999998
71797,71798,16.2,0.0522881,1.9794729
71817,71818,15.6,0.0907322,1.9278359
71934,71935,15.8,0.08300679999999999,1.9748814
72932,72933,16.0,0.06915189999999999,1.8884563
72937,72938,15.7,0.0504652,1.9381853
72941,72942,16.4,0.0851749,1.9047425999999998
72942,72943,16.0,0.1201519,1.9244139999999998
72944,72945,16.5,0.065211,1.8987563000000003
72986,72987,16.6,0.0501097,1.8993427999999999
73074,73075,16.3,0.1178215,1.9388185000000002
73075,73076,15.8,0.1017623,1.9614267
73076,73077,16.5,0.09975039999999999,1.9463805
73356,73357,15.4,0.09408949999999999,1.9268741000000003
73609,73610,16.6,0.070346,1.8945679
73668,73669,15.9,0.0927075,1.8254909
73688,73689,14.8,0.05364159999999999,1.9385401999999998
73762,73763,16.5,0.0888135,1.9270017
73766,73767,16.1,0.0677838,1.9393181000000002
73803,73804,16.4,0.0860215,1.9162499
73923,73924,15.8,0.0710725,1.9372578999999999
74080,74081,15.2,0.050413400000000004,1.7970429
74409,74410,15.2,0.0475003,1.9058549999999999
74425,74426,15.8,0.1051232,1.9306448
74426,74427,15.6,0.047144599999999995,1.9086808999999998
74439,74440,15.8,0.0427273,1.9542692
74440,74441,16.3,0.0816339,1.9203656000000002
74442,74443,16.0,0.08793689999999998,1.913232
74443,74444,15.1,0.1204933,1.9168617
74509,74510,15.7,0.0484503,1.9261993000000002
74510,74511,15.5,0.046609899999999996,1.9184866999999999
74511,74512,15.4,0.0725836,1.9578038
74536,74537,15.9,0.06878139999999999,1.9180761000000002
74553,74554,16.0,0.0842279,1.9615456000000002
74554,74555,14.8,0.1242817,1.9233692999999998
74559,74560,16.4,0.0520844,1.9241939
74589,74590,14.7,0.1180178,1.9357278999999998
76788,76789,15.9,0.1997164,1.9831391
76799,76800,15.0,0.040362699999999994,1.829869
76801,76802,15.7,0.062265999999999995,1.8310372
76806,76807,15.7,0.1098126,1.9373775000000002
76807,76808,16.1,0.0088241,1.9005723
76814,76815,14.9,0.055834,1.9361409
76815,76816,15.8,0.09764099999999999,1.9632696
76817,76818,13.7,0.0959757,1.9297748
76820,76821,16.0,0.10585599999999999,1.9172688999999998
76826,76827,16.0,0.055132400000000005,1.95628
76827,76828,16.3,0.22219429999999998,1.9975470000000002
76831,76832,15.9,0.08984650000000001,1.9743429
76832,76833,16.7,0.0874391,1.9047537
76838,76839,16.1,0.0577776,1.9700408
76840,76841,15.6,0.06045269999999999,1.9388875
76841,76842,15.1,0.0709716,1.930006
76842,76843,15.4,0.0995409,1.9260773000000002
76847,76848,15.9,0.0478991,1.9191288
76857,76858,15.7,0.05750269999999999,1.9696582999999999
76858,76859,15.5,0.1407348,1.9591922999999998
76860,76861,15.3,0.07441089999999999,1.9509033
76863,76864,14.5,0.0454678,1.9069942
76864,76865,15.0,0.0583009,1.9549391999999999
76872,76873,16.0,0.032458799999999996,1.895464
76905,76906,15.1,0.0539049,1.9620182000000002
76914,76915,16.1,0.0560308,1.8426836
76927,76928,14.9,0.10118680000000001,1.9276319
76928,76929,14.6,0.06957200000000001,1.9306568
77798,77799,14.3,0.0977641,1.9508523999999998
77916,77917,16.5,0.07183389999999999,1.8995394
77917,77918,15.1,0.0399513,1.9487542000000002
77924,77925,16.3,0.0656532,1.9549736
77926,77927,16.3,0.07501849999999999,1.8915161
77959,77960,16.0,0.105154,1.9752618999999998
77960,77961,15.8,0.046764,1.9379544999999998
77969,77970,15.8,0.0977341,1.930086
77973,77974,16.3,0.0653247,1.9843883999999998
77996,77997,16.3,0.1046277,1.9139183000000002
78022,78023,16.6,0.0734123,1.9393468999999997
78044,78045,16.4,0.0590549,1.9666648999999998
78074,78075,16.0,0.0267132,1.9492046000000003
78856,78857,15.2,0.100399,1.9328887
79134,79135,15.9,0.0831356,1.9153035
79218,79219,15.8,0.16132249999999998,1.9146682000000002
79312,79313,16.1,0.10411369999999999,1.9071513999999998
79315,79316,14.9,0.06380040000000001,1.9424393
79446,79447,15.9,0.08416339999999999,1.9194616999999998
79471,79472,14.8,0.0801982,1.9618422999999998
80015,80016,16.4,0.0339363,1.7870513
80018,80019,15.3,0.0956032,1.8667011999999998
80021,80022,15.8,0.06791219999999999,1.9285389
80022,80023,16.4,0.1578759,1.9015834999999999
80023,80024,15.9,0.052734500000000004,1.9636523000000001
80025,80026,15.4,0.0976219,1.9185145000000001
80026,80027,16.1,0.1042963,1.9118063000000003
80088,80089,15.6,0.0399954,1.8808968999999998
80090,80091,15.9,0.061663499999999996,1.9652958999999999
80092,80093,16.0,0.0239947,1.9520863999999998
80095,80096,16.2,0.067459,1.9674808999999998
80098,80099,16.7,0.0305368,1.9193916000000002
80099,80100,15.6,0.0856178,1.9586348000000002
80100,80101,15.9,0.058532799999999996,1.9741830000000002
80107,80108,16.0,0.0888954,1.9241168000000002
80108,80109,15.8,0.1005587,1.9255563999999998
80129,80130,15.4,0.0799245,1.9198595
80163,80164,16.4,0.1004633,1.9125189999999999
81971,81972,16.5,0.0904912,1.9241453000000002
82019,82020,16.7,0.10925270000000001,1.8848146000000001
82044,82045,16.5,0.0728895,1.9598672
82058,82059,15.8,0.182745,1.980723
82059,82060,14.8,0.10280550000000001,1.9241627000000001
82060,82061,15.6,0.051069199999999995,1.9293276000000001
82061,82062,15.9,0.1042259,1.9185273999999997
82063,82064,16.4,0.0862539,1.9749880000000002
82064,82065,15.9,0.10927449999999998,1.9278037000000001
82065,82066,15.0,0.050434,1.961281
82066,82067,16.1,0.0889953,1.9666407
82067,82068,16.3,0.05733869999999999,1.9698331000000002
82068,82069,16.7,0.0774895,1.9154028000000003
82069,82070,16.0,0.0862388,1.9111186999999998
82073,82074,15.2,0.0572715,1.9821102
82075,82076,15.9,0.067204,1.9039031000000002
82076,82077,15.8,0.0711182,1.9452018
82077,82078,14.7,0.0807987,1.9451005000000001
82078,82079,16.1,0.1077555,1.9542509999999997
82079,82080,16.6,0.06799960000000001,1.9445589
82080,82081,16.3,0.079671,1.9568769
82081,82082,16.7,0.0898702,1.9182322
82083,82084,16.3,0.0994648,1.906541
82084,82085,15.6,0.1414238,1.9214817
82085,82086,16.2,0.0855036,1.9317938000000001
82087,82088,16.8,0.0477692,1.9707951000000001
82092,82093,15.8,0.0914557,1.962462
82143,82144,16.2,0.024017300000000002,1.9333367
82150,82151,16.1,0.0784322,1.9490255
82163,82164,16.4,0.0726772,1.9175282
83989,83990,16.0,0.0897201,1.842905
83992,83993,16.1,0.0627018,1.9341786
84056,84057,16.2,0.080457,1.9278129000000002
84067,84068,15.4,0.0877237,1.9407006000000002
84068,84069,16.2,0.1004875,1.9312128
84168,84169,16.0,0.1008509,1.9416286
84202,84203,16.1,0.09112569999999999,1.9609509999999999
84736,84737,16.0,0.1091135,1.9351468
84889,84890,15.1,0.0216383,1.9188729
85046,85047,15.9,0.06879049999999999,1.9077928
85094,85095,16.6,0.0817912,1.9258209
85118,85119,16.5,0.1439065,1.9210367
85234,85235,16.9,0.18341670000000002,1.9622476999999998
85274,85275,16.1,0.441808,1.8899249
85305,85306,15.3,0.0929211,1.9438342
85562,85563,15.8,0.12110539999999999,1.9451591000000001
85712,85713,15.6,0.6392806999999999,1.9234936999999999
85866,85867,18.1,0.3021498,1.8301583
85937,85938,18.6,0.48358909999999994,1.8530490000000002
85986,85987,15.4,0.066787,1.9111751000000001
86024,86025,15.9,0.12878699999999998,1.7949357
86029,86030,15.9,0.0264408,1.9059003
86030,86031,14.9,0.0109301,1.8369426
86034,86035,15.9,0.0596966,1.9361194
86044,86045,15.4,0.0224965,1.9204091
86066,86067,16.4,0.32390820000000003,1.8168810000000002
86067,86068,16.2,0.0958972,1.9148063000000002
86191,86192,14.4,0.0362326,1.9260113999999997
86192,86193,16.2,0.0826062,1.9218845000000002
86193,86194,15.3,0.14728370000000002,1.8633276
86216,86217,15.0,0.1050547,1.9570601000000003
86256,86257,15.0,0.0837604,1.9235913
86262,86263,16.0,0.0875046,1.9387063000000002
86278,86279,15.6,0.06775679999999999,1.9319659
86279,86280,15.3,0.07572539999999998,1.8801717
86293,86294,15.7,0.0904785,1.9746351999999998
86295,86296,15.9,0.0597229,1.9174683999999997
86301,86302,15.8,0.0725728,1.9681811000000002
86320,86321,15.6,0.0381466,1.9300604
86323,86324,15.7,0.43429989999999996,1.9667493000000003
86325,86326,17.3,0.36244390000000004,1.8445869
86328,86329,16.0,0.082993,1.9781206999999998
86329,86330,16.2,0.050963699999999994,1.9019328999999998
86358,86359,15.7,0.0506654,1.9239839
86372,86373,15.5,0.1843042,1.9155868999999999
86373,86374,15.9,0.095067,1.9308318
86382,86383,15.7,0.081054,1.9485621
86401,86402,15.2,0.13886629999999997,1.955755
86404,86405,16.0,0.0969294,1.9344395
86410,86411,16.0,0.0819443,1.9660156000000002
86418,86419,15.5,0.0669063,1.9283994999999998
86419,86420,15.4,0.07752739999999998,1.9491317
86611,86612,14.9,0.0405239,1.9475383000000002
86818,86819,17.4,0.5058408,1.9956
87342,87343,15.6,0.085871,1.8237076
88196,88197,16.3,0.0571172,1.9596811
88205,88206,16.3,0.0620019,1.9143906000000002
88225,88226,15.8,0.0751154,1.9209318
88241,88242,15.8,0.0383999,1.9448926
88242,88243,16.0,0.0702409,1.9208147
88248,88249,16.7,0.0862695,1.9118011000000001
88249,88250,16.5,0.0321562,1.8122314
88250,88251,15.6,0.095226,1.9247506
88255,88256,16.3,0.08234910000000001,1.9536825
88256,88257,16.5,0.10529110000000001,1.9344429
88257,88258,16.4,0.0680236,1.9873603
88258,88259,15.2,0.06451749999999999,1.9351982
88468,88469,15.8,0.10561689999999999,1.9380195
89354,89355,15.6,0.30821809999999994,1.7869709999999999
89962,89963,16.2,0.1052575,1.9344512999999999
89963,89964,15.4,0.0192459,1.9161101999999999
89991,89992,15.9,0.040809500000000005,1.9394468999999996
89992,89993,16.1,0.0607884,1.9388965
90004,90005,17.1,0.0817164,1.9112978999999999
90040,90041,16.2,0.0867427,1.9110558999999998
90161,90162,16.4,0.0980121,1.9429891
90163,90164,16.1,0.1057434,1.9062226000000002
90205,90206,16.3,0.084999,1.9323712
90210,90211,15.7,0.0861051,1.9743918000000003
90214,90215,16.1,0.07330779999999999,1.9129031000000003
90215,90216,15.7,0.0772947,1.9282996
90250,90251,16.2,0.09565239999999998,1.9563549
90497,90498,15.6,0.13360770000000002,1.9270675
90569,90570,16.9,0.0557802,1.8879133000000001
90808,90809,16.8,0.0533434,1.9260950000000001
90809,90810,17.2,0.0972075,1.9099408
90865,90866,15.9,0.0981191,1.9447019
90870,90871,16.4,0.0847803,1.9105990000000002
91033,91034,16.5,0.06656310000000001,1.8999026999999997
91035,91036,16.5,0.043072000000000006,1.9000269
91036,91037,16.6,0.0572257,1.9127331000000003
91040,91041,16.1,0.0410974,1.9143808999999998
91042,91043,16.2,0.0525942,1.9245151000000003
91043,91044,17.2,0.12777719999999998,1.8588572
91089,91090,16.4,0.0486605,1.9159508
91090,91091,16.0,0.06501950000000001,1.9156355
91097,91098,16.5,0.0852243,1.9147362
91449,91450,15.9,0.10692,1.8876407
91959,91960,17.1,0.090973,1.8825198
92035,92036,16.1,0.082999,1.9158259999999998
92153,92154,16.6,0.09258330000000001,1.9353671000000001
92157,92158,15.5,0.14392739999999998,1.8403621
92158,92159,16.4,0.0978683,1.9246221999999997
92165,92166,15.7,0.05311319999999999,1.9430617
92204,92205,16.2,0.0720577,1.9133863999999998
92205,92206,16.2,0.0952284,1.8964702000000002
92206,92207,16.0,0.0587621,1.9186363999999998
92219,92220,16.4,0.067475,1.9687131999999998
92221,92222,16.8,0.057360400000000006,1.9799303
92225,92226,16.3,0.12262060000000001,1.9091381
92226,92227,16.0,0.0760223,1.9712519
92239,92240,16.6,0.05352899999999999,1.9621889
92263,92264,16.5,0.09048769999999999,1.9312755000000001
92265,92266,16.6,0.1028516,1.9462486
92270,92271,16.1,0.13794779999999998,1.9518798
92279,92280,15.7,0.1475621,1.9647903999999998
92291,92292,15.3,0.1035724,1.9587046000000001
92301,92302,15.9,0.0806602,1.9448666000000001
92335,92336,15.7,0.0878882,1.9566099
94331,94332,16.1,0.060248800000000005,1.9289718999999996
94333,94334,15.7,0.0926224,1.9780778
94334,94335,16.6,0.12368879999999999,1.9464311
94335,94336,17.2,0.10949589999999998,1.9547389
94338,94339,16.5,0.0607563,1.9645278999999998
94344,94345,16.0,0.054328499999999995,1.9579705000000003
94346,94347,15.4,0.09930169999999999,1.9353451000000002
94350,94351,15.2,0.10444389999999998,1.9694532
94353,94354,16.6,0.110115,1.9513654999999999
94359,94360,15.9,0.0971827,1.9287618999999998
94361,94362,16.0,0.029921899999999998,1.9144845000000001
94362,94363,16.7,0.047057800000000004,1.9938387
94369,94370,16.5,0.0846637,1.9424846999999998
95711,95712,16.1,0.0787403,1.9132924999999998
95740,95741,16.3,0.0936586,1.9506793000000002
95767,95768,15.6,0.0994613,1.95495
95778,95779,15.8,0.0739455,1.8994356
95785,95786,16.3,0.16076970000000002,1.8982178
96188,96189,16.4,0.3074108,1.8205256999999997
96217,96218,16.9,0.0779827,1.9354503
96233,96234,16.2,0.18592650000000002,1.9328398999999998
96297,96298,15.7,0.0878723,1.8531316000000002
96321,96322,15.8,0.0415575,1.9360445
96322,96323,16.1,0.06935160000000001,1.918605
96326,96327,15.5,0.0777427,1.9527916
96333,96334,15.7,0.05741659999999999,1.9597096999999999
96517,96518,16.1,0.06091080000000001,1.9182442
96534,96535,15.8,0.0680858,1.9314156999999998
96572,96573,15.8,0.057615099999999995,1.9323234
96595,96596,15.2,0.0536389,1.9645053
96720,96721,16.4,0.209833,1.821912
97033,97034,14.7,0.2674683,1.8528657
97062,97063,16.4,0.0977307,1.8660238
97202,97203,15.9,0.0682481,1.9129336
97207,97208,16.3,0.061009900000000006,1.9532716
97256,97257,15.1,0.09928610000000002,1.9352846999999997
97288,97289,16.1,0.055261000000000005,1.9184729
97334,97335,16.6,0.08311879999999999,1.8728873
97341,97342,15.7,0.088155,1.9095896
97414,97415,16.4,0.059749199999999995,1.9076886000000002
97428,97429,16.7,0.11468489999999999,1.918834
97451,97452,16.5,0.0846242,1.9786177
97469,97470,16.2,0.0590505,1.9253029
97479,97480,16.3,0.07451920000000001,1.8998302
97514,97515,16.1,0.0509907,1.920249
97516,97517,15.6,0.1060271,1.9399046000000002
97585,97586,16.3,0.0784978,1.9537465
97647,97648,16.4,0.0277296,1.9150365000000003
97648,97649,16.2,0.04947,1.9190589
97669,97670,16.2,0.1026556,1.9575770000000001
97724,97725,18.7,0.30871709999999997,1.7984574
97733,97734,16.2,0.1194693,1.9074206000000002
